date,daily_rental_count,avg_temp_c,min_temp_c,max_temp_c,precip_duration_hr,daily_precip_mm,avg_wind_speed_m_s,avg_rel_humidity_pct,year,month,day,dayofweek,dayofyear,weekofyear,is_weekend,is_month_start,is_month_end,is_rainy,temp_range_c,trend_idx,month_sin,month_cos,dow_sin,dow_cos,doy_sin,doy_cos,temp_x_rain,humidity_x_rain,precip_x_humidity,wind_x_rain,season
2024-04-09,180514,15.3,10.6,20.8,0.0,0.0,3.5,32.4,2024,4,9,1,100,15,0,0,0,0,10.200000000000001,99,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.9888537064205885,-0.1488903868564548,0.0,0.0,0.0,0.0,spring
2024-04-10,158335,13.8,10.2,18.5,0.0,0.0,2.6,62.6,2024,4,10,2,101,15,0,0,0,0,8.3,100,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.986146248341595,-0.16587819893463143,0.0,0.0,0.0,0.0,spring
2024-04-11,163933,15.5,11.7,21.1,0.83,0.0,1.8,61.0,2024,4,11,3,102,15,0,0,0,0,9.400000000000002,101,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.9831469737221499,-0.1828169249850199,0.0,0.0,0.0,0.0,spring
2024-04-12,184146,17.2,12.0,24.2,0.0,0.0,2.1,59.6,2024,4,12,4,103,15,0,0,0,0,12.2,102,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.9798567700958665,-0.1997015525660636,0.0,0.0,0.0,0.0,spring
2024-04-13,168619,19.1,11.2,27.3,0.0,0.0,1.9,52.4,2024,4,13,5,104,15,1,0,0,0,16.1,103,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.9762766110869321,-0.21652708524481437,0.0,0.0,0.0,0.0,spring
2024-04-14,152896,20.8,13.6,29.4,0.0,0.0,1.9,47.1,2024,4,14,6,105,15,1,0,0,0,15.799999999999999,104,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.9724075561219968,-0.23328854407545518,0.0,0.0,0.0,0.0,spring
2024-04-15,64522,16.0,11.7,20.0,12.17,17.1,2.5,77.4,2024,4,15,0,106,16,0,0,0,1,8.3,105,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9682507501166718,-0.2499809690726521,16.0,77.4,1323.5400000000002,2.5,spring
2024-04-16,126106,13.3,11.5,17.9,6.08,2.3,2.5,82.6,2024,4,16,1,107,16,0,0,0,1,6.399999999999999,106,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.9638074231367307,-0.26659942067929354,13.3,82.6,189.97999999999996,2.5,spring
2024-04-17,168806,15.0,9.7,21.8,0.0,0.0,2.2,65.3,2024,4,17,2,108,16,0,0,0,0,12.100000000000001,107,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.9590788900341131,-0.28313898122818354,0.0,0.0,0.0,0.0,spring
2024-04-18,175744,17.3,10.7,24.9,0.0,0.0,2.2,53.3,2024,4,18,3,109,16,0,0,0,0,14.2,108,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.9540665500578387,-0.2995947563972602,0.0,0.0,0.0,0.0,spring
2024-04-19,181793,17.6,11.5,24.3,0.0,0.0,2.1,51.8,2024,4,19,4,110,16,0,0,0,0,12.8,109,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.9487718864399473,-0.31596187665790293,0.0,0.0,0.0,0.0,spring
2024-04-20,42622,14.9,13.0,17.2,14.0,4.8,3.0,77.3,2024,4,20,5,111,16,1,0,0,1,4.199999999999999,110,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.9431964659565866,-0.33223549871590435,14.9,77.3,371.03999999999996,3.0,spring
2024-04-21,134318,17.2,13.3,21.7,0.0,0.0,3.8,65.5,2024,4,21,6,112,16,1,0,0,0,8.399999999999999,111,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.9373419384643772,-0.3484108069446808,0.0,0.0,0.0,0.0,spring
2024-04-22,182361,18.8,15.0,24.1,0.0,0.0,3.1,49.4,2024,4,22,0,113,17,0,0,0,0,9.100000000000001,112,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9312100364121947,-0.3644830148102912,0.0,0.0,0.0,0.0,spring
2024-04-23,156313,17.3,13.2,24.2,3.33,0.0,3.6,55.0,2024,4,23,1,114,17,0,0,0,0,11.0,113,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.9248025743285089,-0.38044736628785164,0.0,0.0,0.0,0.0,spring
2024-04-24,112963,13.2,11.0,16.5,7.0,9.0,3.0,80.1,2024,4,24,2,115,17,0,0,0,1,5.5,114,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.9181214482844364,-0.39629913726891813,13.2,80.1,720.9,3.0,spring
2024-04-25,176024,14.4,10.3,20.8,0.0,0.0,1.9,75.6,2024,4,25,3,116,17,0,0,0,0,10.5,115,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.9111686353326631,-0.41203363695942635,0.0,0.0,0.0,0.0,spring
2024-04-26,186288,17.8,11.4,26.0,0.0,0.0,1.9,61.1,2024,4,26,4,117,17,0,0,0,0,14.6,116,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.9039461929224011,-0.42764620926777464,0.0,0.0,0.0,0.0,spring
2024-04-27,167428,18.2,11.5,26.2,0.0,0.0,1.9,56.4,2024,4,27,5,118,17,1,0,0,0,14.7,117,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8964562582905575,-0.44313223418263453,0.0,0.0,0.0,0.0,spring
2024-04-28,153389,20.7,13.0,28.9,0.0,0.0,1.6,53.5,2024,4,28,6,119,17,1,0,0,0,15.899999999999999,118,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8887010478292915,-0.45848712914008766,0.0,0.0,0.0,0.0,spring
2024-04-29,185981,20.9,16.9,26.1,0.0,0.0,3.0,48.0,2024,4,29,0,120,18,0,0,0,0,9.200000000000003,119,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8806828564301475,-0.47370635037968,0.0,0.0,0.0,0.0,spring
2024-04-30,188661,18.6,16.0,22.5,0.0,0.0,2.2,62.5,2024,4,30,1,121,18,0,0,1,0,6.5,120,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8724040568049612,-0.48878539428899265,0.0,0.0,0.0,0.0,spring
2024-05-01,187713,18.5,13.9,24.0,0.0,0.0,2.4,46.0,2024,5,1,2,122,18,0,1,0,0,10.1,121,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8638670987837349,-0.503719798736334,0.0,0.0,0.0,0.0,spring
2024-05-02,192006,18.1,12.4,23.7,0.0,0.0,2.4,48.4,2024,5,2,3,123,18,0,0,0,0,11.299999999999999,122,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8550745085896932,-0.518505144391157,0.0,0.0,0.0,0.0,spring
2024-05-03,196468,19.7,12.2,27.9,0.0,0.0,1.9,46.9,2024,5,3,4,124,18,0,0,0,0,15.7,123,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8460288880917339,-0.533137056031809,0.0,0.0,0.0,0.0,spring
2024-05-04,162236,21.4,14.6,28.5,0.17,0.0,1.9,44.8,2024,5,4,5,125,18,1,0,0,0,13.9,124,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8367329140344921,-0.5476112038402312,0.0,0.0,0.0,0.0,spring
2024-05-05,14803,17.8,15.7,20.6,20.08,48.3,2.5,87.4,2024,5,5,6,126,18,1,0,0,1,4.900000000000002,125,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8271893372462497,-0.5619233046832195,17.8,87.4,4221.42,2.5,spring
2024-05-06,26706,13.9,13.4,15.7,20.17,12.3,3.1,92.9,2024,5,6,0,127,19,0,0,0,1,2.299999999999999,126,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8174009818249189,-0.5760691233798758,13.9,92.9,1142.67,3.1,spring
2024-05-07,76008,13.3,12.2,15.0,16.17,2.4,3.0,77.3,2024,5,7,1,128,19,0,0,0,1,2.8000000000000007,127,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8073707443023492,-0.5900444739548627,13.3,77.3,185.51999999999998,3.0,spring
2024-05-08,183181,14.7,9.0,21.4,0.0,0.0,2.3,58.8,2024,5,8,2,129,19,0,0,0,0,12.399999999999999,128,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7971015927871943,-0.6038452208771035,0.0,0.0,0.0,0.0,spring
2024-05-09,184125,16.1,10.9,21.8,0.0,0.0,2.9,63.6,2024,5,9,3,130,19,0,0,0,0,10.9,129,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7865965660866021,-0.6174672802835514,0.0,0.0,0.0,0.0,spring
2024-05-10,195243,17.9,12.5,23.8,0.0,0.0,2.6,55.6,2024,5,10,4,131,19,0,0,0,0,11.3,130,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7758587728069828,-0.6309066211876704,0.0,0.0,0.0,0.0,spring
2024-05-11,64192,17.0,14.0,22.0,9.0,31.7,3.5,80.0,2024,5,11,5,132,19,1,0,0,1,8.0,131,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7648913904341225,-0.6441592666722685,17.0,80.0,2536.0,3.5,spring
2024-05-12,153309,16.6,11.9,21.6,0.0,0.0,2.7,65.0,2024,5,12,6,133,19,1,0,0,0,9.700000000000001,132,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.753697664392914,-0.6572212950663319,0.0,0.0,0.0,0.0,spring
2024-05-13,188906,18.3,11.9,24.5,0.0,0.0,2.3,51.9,2024,5,13,0,134,20,0,0,0,0,12.6,133,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.742280907086982,-0.6700888411055113,0.0,0.0,0.0,0.0,spring
2024-05-14,198430,18.8,12.7,24.7,0.0,0.0,2.4,43.3,2024,5,14,1,135,20,0,0,0,0,12.0,134,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7306444969184916,-0.6827580970759147,0.0,0.0,0.0,0.0,spring
2024-05-15,56366,12.6,7.2,18.8,10.5,20.6,2.7,74.3,2024,5,15,2,136,20,0,0,0,1,11.600000000000001,135,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7187918772884232,-0.6952253139408722,12.6,74.3,1530.5800000000002,2.7,spring
2024-05-16,177689,13.7,6.9,19.8,1.75,0.1,3.1,61.3,2024,5,16,3,137,20,0,0,0,1,12.9,136,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7067265555776158,-0.7074868024503348,13.7,61.3,6.13,3.1,spring
2024-05-17,196964,18.3,10.8,24.9,0.0,0.0,2.2,63.6,2024,5,17,4,138,20,0,0,0,0,14.099999999999998,137,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.6944521021088763,-0.719538934232584,0.0,0.0,0.0,0.0,spring
2024-05-18,176165,20.7,16.0,26.5,0.0,0.0,2.0,65.3,2024,5,18,5,139,20,1,0,0,0,10.5,138,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.6819721490904629,-0.7313781428679254,0.0,0.0,0.0,0.0,spring
2024-05-19,157798,21.5,15.9,27.9,0.0,0.0,1.9,63.1,2024,5,19,6,140,20,1,0,0,0,11.999999999999998,139,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6692903895412567,-0.7430009249440493,0.0,0.0,0.0,0.0,spring
2024-05-20,184025,19.4,16.8,22.8,0.0,0.0,2.3,75.0,2024,5,20,0,141,21,0,0,0,0,6.0,140,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6564105761979381,-0.7544038410927472,0.0,0.0,0.0,0.0,spring
2024-05-21,192131,21.7,16.3,28.3,0.0,0.0,1.9,68.1,2024,5,21,1,142,21,0,0,0,0,12.0,141,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6433365204044917,-0.765583517007675,0.0,0.0,0.0,0.0,spring
2024-05-22,192485,20.5,16.4,25.5,0.0,0.0,2.3,68.9,2024,5,22,2,143,21,0,0,0,0,9.100000000000001,142,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6300720909843687,-0.7765366444428655,0.0,0.0,0.0,0.0,spring
2024-05-23,191482,20.2,15.8,26.4,0.0,0.0,2.5,67.9,2024,5,23,3,144,21,0,0,0,0,10.599999999999998,143,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.6166212130956382,-0.7872599821916922,0.0,0.0,0.0,0.0,spring
2024-05-24,195660,20.1,15.7,24.7,0.0,0.0,2.1,75.1,2024,5,24,4,145,21,0,0,0,0,9.0,144,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.6029878670694714,-0.7977503570459932,0.0,0.0,0.0,0.0,spring
2024-05-25,173276,21.4,18.7,24.7,0.0,0.0,1.8,62.8,2024,5,25,5,146,21,1,0,0,0,6.0,145,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5891760872322963,-0.8080046647350754,0.0,0.0,0.0,0.0,spring
2024-05-26,64870,19.9,17.0,23.7,8.33,8.7,2.7,74.3,2024,5,26,6,147,21,1,0,0,1,6.699999999999999,146,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.5751899607119775,-0.8180198708443174,19.9,74.3,646.41,2.7,spring
2024-05-27,185189,18.5,14.1,22.6,0.0,0.0,3.3,63.4,2024,5,27,0,148,22,0,0,0,0,8.500000000000002,147,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5610336262283677,-0.8277930117131022,0.0,0.0,0.0,0.0,spring
2024-05-28,199434,20.4,14.3,26.1,0.0,0.0,2.5,54.8,2024,5,28,1,149,22,0,0,0,0,11.8,148,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.5467112728685939,-0.8373211953118121,0.0,0.0,0.0,0.0,spring
2024-05-29,195623,21.2,15.4,26.8,0.0,0.0,2.1,51.6,2024,5,29,2,150,22,0,0,0,0,11.4,149,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5322271388474397,-0.8466016020976267,0.0,0.0,0.0,0.0,spring
2024-05-30,193041,20.7,16.2,24.6,0.0,0.0,1.6,49.1,2024,5,30,3,151,22,0,0,0,0,8.400000000000002,150,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.5175855102531889,-0.8556314858488706,0.0,0.0,0.0,0.0,spring
2024-05-31,192306,20.4,16.9,25.4,1.75,1.0,2.6,60.0,2024,5,31,4,152,22,0,0,1,1,8.5,151,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5027907197793043,-0.8644081744776648,20.4,60.0,60.0,2.6,spring
2024-06-01,173591,20.7,17.5,25.2,0.67,0.0,2.8,61.3,2024,6,1,5,153,22,1,1,0,0,7.699999999999999,152,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.4878471454423119,-0.8729290708206411,0.0,0.0,0.0,0.0,summer
2024-06-02,159697,20.4,15.7,25.8,0.0,0.0,2.7,51.9,2024,6,2,6,154,22,1,0,0,0,10.100000000000001,153,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.47275920928627757,-0.881191653407483,0.0,0.0,0.0,0.0,summer
2024-06-03,193053,22.2,15.7,28.7,0.0,0.0,2.4,47.4,2024,6,3,0,155,23,0,0,0,0,13.0,154,1.2246467991473532e-16,-1.0,0.0,1.0,0.4575313760742512,-0.8891934772070711,0.0,0.0,0.0,0.0,summer
2024-06-04,199666,22.8,16.3,29.3,0.0,0.0,2.4,42.1,2024,6,4,1,156,23,0,0,0,0,13.0,155,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.44216815196707204,-0.8969321743510065,0.0,0.0,0.0,0.0,summer
2024-06-05,198583,23.6,18.1,30.1,0.0,0.0,1.9,53.9,2024,6,5,2,157,23,0,0,0,0,12.0,156,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.42667408318992467,-0.9044054548343001,0.0,0.0,0.0,0.0,summer
2024-06-06,155017,24.1,19.3,31.4,0.0,0.0,2.0,54.3,2024,6,6,3,158,23,0,0,0,0,12.099999999999998,157,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.4110537546870351,-0.9116111071930239,0.0,0.0,0.0,0.0,summer
2024-06-07,181310,23.1,18.3,28.0,4.17,0.8,1.9,54.3,2024,6,7,4,159,23,0,0,0,1,9.7,158,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3953117887649151,-0.9185469991587165,23.1,54.3,43.44,1.9,summer
2024-06-08,112297,20.3,17.9,25.0,11.5,16.9,1.6,79.5,2024,6,8,5,160,23,1,0,0,1,7.100000000000001,159,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.37945284372454435,-0.925211078289358,20.3,79.5,1343.55,1.6,summer
2024-06-09,149146,22.9,17.4,28.8,0.0,0.0,1.8,68.9,2024,6,9,6,161,23,1,0,0,0,11.400000000000002,160,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.36348161248290634,-0.9316013725767187,0.0,0.0,0.0,0.0,summer
2024-06-10,190224,24.7,19.0,31.1,0.0,0.0,2.2,66.3,2024,6,10,0,162,24,0,0,0,0,12.100000000000001,161,1.2246467991473532e-16,-1.0,0.0,1.0,0.3474028211842774,-0.9377159910299093,0.0,0.0,0.0,0.0,summer
2024-06-11,190585,25.4,21.7,31.6,0.0,0.0,2.4,62.4,2024,6,11,1,163,24,0,0,0,0,9.900000000000002,162,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3312212278016865,-0.9435531242349544,0.0,0.0,0.0,0.0,summer
2024-06-12,191038,24.8,19.2,31.8,0.0,0.0,2.1,60.8,2024,6,12,2,164,24,0,0,0,0,12.600000000000001,163,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.31494162072895193,-0.9491110448902284,0.0,0.0,0.0,0.0,summer
2024-06-13,185467,26.4,20.0,32.8,0.0,0.0,1.8,51.4,2024,6,13,3,165,24,0,0,0,0,12.799999999999997,164,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.2985688173637202,-0.9543881083175908,0.0,0.0,0.0,0.0,summer
2024-06-14,189944,26.3,21.4,33.0,0.0,0.0,2.3,56.0,2024,6,14,4,166,24,0,0,0,0,11.600000000000001,165,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.2821076626819194,-0.9593827529490743,0.0,0.0,0.0,0.0,summer
2024-06-15,139913,24.2,21.8,28.2,6.0,6.1,1.9,72.3,2024,6,15,5,167,24,1,0,0,1,6.399999999999999,166,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.26556302780405594,-0.9640935007889755,24.2,72.3,441.03,1.9,summer
2024-06-16,143645,24.3,19.9,29.5,0.0,0.0,2.8,58.4,2024,6,16,6,168,24,1,0,0,0,9.600000000000001,167,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.24893980855376657,-0.9685189578512204,0.0,0.0,0.0,0.0,summer
2024-06-17,189298,24.8,18.9,30.2,0.0,0.0,2.4,48.4,2024,6,17,0,169,25,0,0,0,0,11.3,168,1.2246467991473532e-16,-1.0,0.0,1.0,0.23224292400907015,-0.9726578145718654,0.0,0.0,0.0,0.0,summer
2024-06-18,190082,26.0,20.4,32.9,0.0,0.0,2.1,59.5,2024,6,18,1,170,25,0,0,0,0,12.5,169,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.21547731504673012,-0.976508846196619,0.0,0.0,0.0,0.0,summer
2024-06-19,181663,28.8,21.4,35.8,0.0,0.0,1.6,54.3,2024,6,19,2,171,25,0,0,0,0,14.399999999999999,170,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.19864794288017112,-0.9800709131432666,0.0,0.0,0.0,0.0,summer
2024-06-20,180959,29.4,23.4,35.4,0.0,0.0,2.0,45.1,2024,6,20,3,172,25,0,0,0,0,12.0,171,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.18175978759137534,-0.9833429613388902,0.0,0.0,0.0,0.0,summer
2024-06-21,186124,28.1,22.9,33.9,0.0,0.0,2.0,49.8,2024,6,21,4,173,25,0,0,0,0,11.0,172,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.16481784665719793,-0.9863240225317866,0.0,0.0,0.0,0.0,summer
2024-06-22,62003,24.2,22.6,26.1,13.67,16.5,2.0,80.6,2024,6,22,5,174,25,1,0,0,1,3.5,173,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.14782713347053048,-0.9890132145779883,24.2,80.6,1329.8999999999999,2.0,summer
2024-06-23,110471,25.1,22.5,30.1,8.42,5.1,2.2,79.5,2024,6,23,6,175,25,1,0,0,1,7.600000000000001,174,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.13079267585675922,-0.9914097417023038,25.1,79.5,405.45,2.2,summer
2024-06-24,182858,24.3,21.2,27.9,0.33,0.0,2.9,70.4,2024,6,24,0,176,26,0,0,0,0,6.699999999999999,175,1.2246467991473532e-16,-1.0,0.0,1.0,0.11371951458594969,-0.9935128947338007,0.0,0.0,0.0,0.0,summer
2024-06-25,200205,22.9,19.1,27.2,0.0,0.0,3.0,61.9,2024,6,25,1,177,26,0,0,0,0,8.099999999999998,176,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0966127018812031,-0.9953220513156602,0.0,0.0,0.0,0.0,summer
2024-06-26,192192,24.9,18.9,31.6,0.0,0.0,1.9,61.0,2024,6,26,2,178,26,0,0,0,0,12.700000000000003,177,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.07947729992362097,-0.9968366760893436,0.0,0.0,0.0,0.0,summer
2024-06-27,189922,26.3,20.6,31.6,0.0,0.0,1.6,55.0,2024,6,27,3,179,26,0,0,0,0,11.0,178,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.062318379354325076,-0.998056320853012,0.0,0.0,0.0,0.0,summer
2024-06-28,183350,26.6,21.3,32.5,0.0,0.0,2.1,54.6,2024,6,28,4,180,26,0,0,0,0,11.2,179,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.04514101777397193,-0.9989806246941579,0.0,0.0,0.0,0.0,summer
2024-06-29,102866,26.7,21.6,32.3,5.42,38.3,2.2,65.1,2024,6,29,5,181,26,1,0,0,1,10.699999999999996,180,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.02795029824021032,-0.999609314096404,26.7,65.1,2493.3299999999995,2.2,summer
2024-06-30,99161,23.5,22.0,24.9,7.08,32.2,3.7,88.5,2024,6,30,6,182,26,1,0,1,1,2.8999999999999986,181,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.01075130776352193,-0.9999422030204416,23.5,88.5,2849.7000000000003,3.7,summer
2024-07-01,182407,26.3,22.0,31.3,0.0,0.0,1.8,69.1,2024,7,1,0,183,27,0,1,0,0,9.3,182,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.00645086419810515,-0.9999791929590823,0.0,0.0,0.0,0.0,summer
2024-07-02,39423,23.2,21.9,25.2,17.25,65.1,2.8,90.0,2024,7,2,1,184,27,0,0,0,1,3.3000000000000007,183,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.023651127245231586,-0.9997202729664083,23.2,90.0,5858.999999999999,2.8,summer
2024-07-03,164917,24.7,23.6,25.9,3.67,0.8,3.6,80.3,2024,7,3,2,185,27,0,0,0,1,2.299999999999997,184,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.04084439154329611,-0.9991655196610109,24.7,80.3,64.24,3.6,summer
2024-07-04,158337,26.8,23.2,30.6,3.13,3.6,3.0,74.8,2024,7,4,3,186,27,0,0,0,1,7.400000000000002,185,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.05802556932878035,-0.9983150972033183,26.8,74.8,269.28,3.0,summer
2024-07-05,170993,23.4,21.3,26.1,6.92,4.1,3.3,80.5,2024,7,5,4,187,27,0,0,0,1,4.800000000000001,186,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.07518957641475855,-0.9971692572470178,23.4,80.5,330.04999999999995,3.3,summer
2024-07-06,95363,25.1,22.1,30.0,5.92,2.8,3.2,84.1,2024,7,6,5,188,27,1,0,0,1,7.899999999999999,187,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.09233133369539122,-0.9957283388645872,25.1,84.1,235.47999999999996,3.2,summer
2024-07-07,82462,24.4,21.5,28.2,5.17,28.7,1.8,85.1,2024,7,7,6,189,27,1,0,0,1,6.699999999999999,188,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.10944576864891556,-0.993992768446958,24.4,85.1,2442.37,1.8,summer
2024-07-08,49088,23.8,23.1,24.5,17.83,21.1,1.8,93.4,2024,7,8,0,190,28,0,0,0,1,1.3999999999999986,189,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.12652781683868314,-0.9919630595773397,23.8,93.4,1970.7400000000002,1.8,summer
2024-07-09,131038,24.5,22.7,26.7,6.17,0.3,1.8,86.9,2024,7,9,1,191,28,0,0,0,1,4.0,190,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.1435724234118113,-0.9896398128792412,24.5,86.9,26.07,1.8,summer
2024-07-10,157081,26.6,22.7,31.1,3.92,1.4,2.2,77.1,2024,7,10,2,192,28,0,0,0,1,8.400000000000002,191,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.16057454459499376,-0.9870237158387383,26.6,77.1,107.93999999999998,2.2,summer
2024-07-11,176881,25.7,23.3,28.9,0.0,0.0,2.1,79.6,2024,7,11,3,193,28,0,0,0,0,5.599999999999998,192,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.17752914918703497,-0.984115542601034,0.0,0.0,0.0,0.0,summer
2024-07-12,178473,25.6,21.8,30.2,0.0,0.0,1.6,79.5,2024,7,12,4,194,28,0,0,0,0,8.399999999999999,193,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.19443122004766195,-0.9809161537413774,0.0,0.0,0.0,0.0,summer
2024-07-13,132044,28.1,23.5,33.3,0.5,0.0,1.9,70.0,2024,7,13,5,195,28,1,0,0,0,9.799999999999997,194,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.2112757555821793,-0.9774264960104055,0.0,0.0,0.0,0.0,summer
2024-07-14,116653,28.4,24.9,32.1,0.47,0.4,2.4,65.9,2024,7,14,6,196,28,1,0,0,1,7.200000000000003,195,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.2280577712215198,-0.9736476020539838,28.4,65.9,26.360000000000003,2.4,summer
